CLIENTNUM,Customer_Age,Gender,Marital_Status,Dependent_count,Education_Level,Income_Category,cluster,segment,profile_description,Card_Category,recommended_card,upgrade_flag,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio,Total_Revolving_Bal
712700358,36,F,Single,4,Uneducated,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,2411,60,0.688,1377
779873508,51,F,Married,0,High School,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3607,60,0.58,1815
779342958,26,F,Married,0,College,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3625,85,0.532,1070
711738333,34,M,Married,2,Graduate,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,2361,45,0.235,1776
720323208,43,M,Married,2,Graduate,$120K +,1,Whale,"High spend, high utilization - revenue driver",Silver,Gold,True,4976,88,0.069,2398
708132783,47,F,Single,3,Uneducated,Unknown,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3929,71,0.072,1179
713372583,42,F,Single,4,High School,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3786,67,0.0,0
710092683,38,M,Married,2,College,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1837,47,0.38,1421
779284833,55,M,Single,2,Post-Graduate,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,3591,63,0.081,1799
713426358,28,F,Married,0,College,Unknown,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,2395,62,0.0,0
717132633,62,M,Single,0,Uneducated,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,3066,61,0.2,1466
767587833,44,M,Single,3,Unknown,$120K +,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4599,75,0.688,2512
714954033,29,F,Single,0,Post-Graduate,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,2675,57,0.241,1223
716154258,48,M,Unknown,4,Doctorate,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Silver,Silver,False,2023,37,0.045,1482
755399433,43,M,Married,3,Uneducated,$80K - $120K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4549,68,0.032,926
709876008,49,F,Single,2,Post-Graduate,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1803,49,0.431,1473
709918158,43,M,Married,3,High School,$80K - $120K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,2028,51,0.0,0
713350908,41,F,Married,2,Uneducated,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3636,68,0.711,1912
715759458,43,M,Single,3,Graduate,$80K - $120K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4066,74,0.0,0
713976258,51,F,Single,3,Graduate,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3102,63,0.552,989
790174608,37,M,Single,1,Doctorate,$80K - $120K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,2660,70,0.061,1181
771335358,37,M,Divorced,2,College,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,3161,54,0.258,2098
708382083,49,M,Married,5,High School,$80K - $120K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,2584,60,0.0,0
771829758,36,M,Married,3,Uneducated,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,2143,46,0.063,1345
767333808,50,F,Unknown,2,Graduate,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4929,74,0.0,0
721385433,64,M,Married,0,Unknown,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1662,39,0.431,1201
794293908,36,F,Single,3,College,Unknown,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,2847,67,0.17,1482
720409608,45,M,Married,3,High School,$120K +,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1717,39,0.061,1974
717830583,41,M,Married,2,Graduate,$80K - $120K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4101,88,0.234,2140
715455708,47,M,Single,3,Graduate,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,2361,49,0.287,1468
719108358,39,M,Married,2,Post-Graduate,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,2783,56,0.133,2517
769323183,51,M,Single,4,Uneducated,$120K +,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,2086,44,0.208,2517
820020258,55,F,Single,1,High School,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1778,40,0.179,962
719234883,57,M,Single,3,Graduate,$120K +,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3990,88,0.065,2134
807349158,36,M,Divorced,4,Doctorate,$120K +,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,2243,60,0.043,1491
710799783,35,M,Married,2,Unknown,$120K +,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,3143,60,0.117,1779
778456983,38,F,Single,2,Unknown,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1823,49,0.542,1205
708644208,39,F,Single,2,Graduate,$40K - $60K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3355,77,0.0,0
711659958,65,F,Married,0,Graduate,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1594,36,0.694,1869
798988983,51,F,Married,2,Uneducated,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3553,78,0.284,2037
710760258,50,F,Married,3,High School,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4740,81,0.0,0
799700208,38,M,Single,2,Graduate,$60K - $80K,0,Barnacle,"Low spend, low utilization - re-activation target",Silver,Silver,False,3732,70,0.059,1587
772401933,36,F,Single,1,Unknown,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3569,62,0.0,0
770937183,40,F,Single,4,Graduate,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Silver,Gold,True,3502,87,0.194,2084
715468083,40,F,Married,2,Doctorate,Unknown,2,Shark,"Low spend, high utilization - credit reliant",Silver,Silver,False,3146,66,0.049,1686
807161508,26,M,Single,1,Unknown,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,2804,52,0.675,1748
772268058,46,F,Single,4,Uneducated,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3129,69,0.541,1473
710166783,49,F,Married,1,Graduate,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4277,80,0.0,0
804820233,38,M,Divorced,2,Unknown,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,2763,62,0.151,1781
708758658,49,M,Married,4,Graduate,$80K - $120K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3951,76,0.016,543
714011358,38,M,Divorced,3,Graduate,$80K - $120K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,2876,60,0.0,0
712401033,36,M,Single,1,Unknown,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,2186,59,0.645,928
771212508,34,F,Single,2,Unknown,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,2825,93,0.207,1270
821150958,52,M,Single,5,Graduate,$80K - $120K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3452,66,0.325,665
792272658,40,M,Single,3,Graduate,$80K - $120K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3756,73,0.055,1220
809818008,36,M,Married,3,Uneducated,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,2300,60,0.126,1620
803231058,53,M,Single,3,High School,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4294,66,0.44,1474
715698633,40,F,Married,2,Unknown,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,2341,57,0.467,2376
720450108,54,M,Married,1,Graduate,$40K - $60K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,1585,37,0.0,0
719076858,34,M,Single,4,College,$60K - $80K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,2651,81,0.902,1952
720016308,62,F,Single,1,Unknown,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4199,77,0.684,1319
712443558,39,F,Single,1,College,Unknown,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,1994,57,0.0,0
711835758,50,M,Married,3,Graduate,$120K +,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1756,35,0.061,2099
709284333,36,M,Divorced,1,Uneducated,$120K +,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,2546,62,0.212,1116
788122533,56,F,Married,1,Graduate,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,1336,32,0.0,0
713039808,45,M,Married,4,College,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,1801,48,0.0,0
801700233,36,M,Single,2,Graduate,$120K +,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3140,74,0.776,2462
716815308,44,F,Married,2,Uneducated,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3942,69,0.339,1489
720580383,50,F,Married,3,Graduate,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3637,80,0.0,0
780202908,53,F,Single,2,Graduate,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,2833,70,0.216,1480
787504158,36,F,Married,0,Unknown,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1755,42,0.868,2230
716183283,27,F,Divorced,1,College,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3563,70,0.411,890
824168808,31,F,Divorced,1,College,Unknown,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,2271,60,0.406,1480
712936908,36,M,Single,3,Unknown,$60K - $80K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,2969,88,0.153,1786
719855958,41,M,Single,4,High School,$60K - $80K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3367,66,0.0,0
710112933,28,M,Single,1,Uneducated,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,2580,61,0.103,1716
768364233,59,M,Married,1,High School,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1505,33,0.346,1885
771725808,43,M,Unknown,3,Uneducated,$80K - $120K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3395,71,0.027,769
780686358,41,M,Married,3,Unknown,$60K - $80K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3798,58,0.58,1676
712762758,46,M,Married,2,Graduate,$60K - $80K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3179,79,0.135,1280
714392808,51,M,Married,3,Unknown,$80K - $120K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3504,62,0.073,1019
713089458,44,M,Married,1,High School,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3411,78,0.132,808
826780683,40,M,Married,3,Graduate,$60K - $80K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3943,85,0.0,0
780251658,32,M,Married,1,High School,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,2395,57,0.346,1586
737944908,58,M,Married,2,Unknown,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1599,36,0.098,1463
720688158,37,F,Single,3,High School,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,2751,68,0.0,0
771682533,43,F,Married,3,Unknown,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3928,75,0.0,0
708193008,41,M,Single,4,Uneducated,$80K - $120K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,1616,43,0.0,0
772449858,51,M,Divorced,3,Graduate,$40K - $60K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3849,70,0.183,1388
715992558,52,M,Married,2,Doctorate,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1968,59,0.126,1628
708502908,61,M,Single,2,High School,$60K - $80K,0,Barnacle,"Low spend, low utilization - re-activation target",Silver,Silver,False,3925,88,0.0,0
720132258,49,M,Single,3,Post-Graduate,$120K +,0,Barnacle,"Low spend, low utilization - re-activation target",Silver,Silver,False,3422,78,0.038,1323
708704433,36,F,Single,3,High School,Unknown,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,2812,77,0.745,2090
720906033,35,M,Married,1,Graduate,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,2987,52,0.203,1176
719961183,63,F,Married,0,High School,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1550,33,0.563,1278
718838808,36,F,Married,1,Post-Graduate,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,2720,48,0.758,2354
710268858,33,F,Single,4,Graduate,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3162,99,0.608,1217
788360283,33,M,Single,1,Graduate,$80K - $120K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,2557,55,0.0,0
717914808,65,M,Single,1,High School,Unknown,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4044,66,0.157,703
802884933,61,M,Married,1,Graduate,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1665,32,0.413,1348
714436383,44,M,Unknown,4,Graduate,$80K - $120K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4222,75,0.0,0
718785483,38,M,Single,1,Doctorate,$80K - $120K,0,Barnacle,"Low spend, low utilization - re-activation target",Silver,Silver,False,4238,85,0.042,1435
708816408,41,M,Single,4,Uneducated,$80K - $120K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3063,71,0.0,0
715363908,44,F,Married,4,Uneducated,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3658,70,0.328,1551
827643858,45,F,Single,2,Unknown,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3212,64,0.0,0
711251133,37,M,Single,0,Post-Graduate,$80K - $120K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,2990,55,0.0,0
716896833,51,M,Single,1,Unknown,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1976,35,0.116,1319
789193383,65,M,Single,0,Uneducated,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3495,70,0.64,1691
712801758,37,F,Single,1,Graduate,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3052,63,0.942,2517
719836083,54,M,Married,4,Unknown,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1543,34,0.234,1752
718291233,46,M,Married,4,Graduate,$80K - $120K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4314,67,0.057,917
718682883,41,M,Single,2,Unknown,$80K - $120K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4478,76,0.128,2449
771503958,49,M,Single,2,Unknown,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4089,72,0.423,1265
771960708,51,M,Married,2,Graduate,$80K - $120K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3591,80,0.748,2461
717427983,50,F,Single,3,High School,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Silver,Silver,False,2682,64,0.217,2422
712737108,48,F,Married,4,High School,Unknown,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4221,75,0.0,0
771599283,53,M,Married,2,Graduate,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1606,32,0.669,1668
717237708,54,M,Single,2,Post-Graduate,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,3982,58,0.132,1878
710703708,46,F,Single,4,Unknown,$40K - $60K,0,Barnacle,"Low spend, low utilization - re-activation target",Silver,Silver,False,2961,56,0.057,968
712513458,47,F,Single,4,High School,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3150,70,0.254,1899
709690158,52,F,Married,4,Graduate,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,1470,33,0.548,2517
709959858,43,F,Single,4,Graduate,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3825,63,0.0,0
720683958,41,M,Divorced,4,Uneducated,$80K - $120K,0,Barnacle,"Low spend, low utilization - re-activation target",Gold,Gold,False,4077,67,0.0,0
780704358,34,M,Unknown,3,Post-Graduate,$60K - $80K,0,Barnacle,"Low spend, low utilization - re-activation target",Silver,Silver,False,4014,73,0.0,0
717843783,33,F,Single,1,College,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Silver,Silver,False,2338,71,0.118,1583
718318383,49,M,Unknown,1,High School,$60K - $80K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4251,69,0.567,1499
